"Step","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__123__1773218268 - train/return","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__123__1773218268 - train/return__MIN","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__123__1773218268 - train/return__MAX","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__42__1773217549 - train/return","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__42__1773217549 - train/return__MIN","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__42__1773217549 - train/return__MAX","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__1__1773216762 - train/return","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__1__1773216762 - train/return__MIN","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__1__1773216762 - train/return__MAX","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__42__1773196992 - train/return","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__42__1773196992 - train/return__MIN","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__42__1773196992 - train/return__MAX","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__1__1773194506 - train/return","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__1__1773194506 - train/return__MIN","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__1__1773194506 - train/return__MAX","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__123__1773192815 - train/return","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__123__1773192815 - train/return__MIN","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__123__1773192815 - train/return__MAX"
"2112000","19.187610626220703","19.187610626220703","19.187610626220703","23.068431854248047","23.068431854248047","23.068431854248047","22.484594345092773","22.484594345092773","22.484594345092773","21.664318084716797","21.664318084716797","21.664318084716797","23.132780075073242","23.132780075073242","23.132780075073242","22.60446548461914","22.60446548461914","22.60446548461914"
"2124800","21.006534576416016","21.006534576416016","21.006534576416016","21.795957565307617","21.795957565307617","21.795957565307617","23.229982376098633","23.229982376098633","23.229982376098633","22.16637420654297","22.16637420654297","22.16637420654297","23.084997177124023","23.084997177124023","23.084997177124023","22.50813865661621","22.50813865661621","22.50813865661621"
"2137600","21.125261306762695","21.125261306762695","21.125261306762695","22.22641372680664","22.22641372680664","22.22641372680664","23.21934700012207","23.21934700012207","23.21934700012207","22.045730590820312","22.045730590820312","22.045730590820312","22.938114166259766","22.938114166259766","22.938114166259766","22.024311065673828","22.024311065673828","22.024311065673828"
"2150400","22.581085205078125","22.581085205078125","22.581085205078125","22.781139373779297","22.781139373779297","22.781139373779297","22.43450164794922","22.43450164794922","22.43450164794922","22.675289154052734","22.675289154052734","22.675289154052734","22.870695114135742","22.870695114135742","22.870695114135742","21.859514236450195","21.859514236450195","21.859514236450195"
"2163200","22.229135513305664","22.229135513305664","22.229135513305664","22.18800163269043","22.18800163269043","22.18800163269043","22.283811569213867","22.283811569213867","22.283811569213867","22.064430236816406","22.064430236816406","22.064430236816406","23.020313262939453","23.020313262939453","23.020313262939453","22.451454162597656","22.451454162597656","22.451454162597656"
"2176000","22.816171646118164","22.816171646118164","22.816171646118164","21.851320266723633","21.851320266723633","21.851320266723633","23.138343811035156","23.138343811035156","23.138343811035156","22.055444717407227","22.055444717407227","22.055444717407227","22.88339614868164","22.88339614868164","22.88339614868164","22.980175018310547","22.980175018310547","22.980175018310547"
"2188800","22.298114776611328","22.298114776611328","22.298114776611328","23.410661697387695","23.410661697387695","23.410661697387695","22.809219360351562","22.809219360351562","22.809219360351562","23.459943771362305","23.459943771362305","23.459943771362305","23.248336791992188","23.248336791992188","23.248336791992188","22.675811767578125","22.675811767578125","22.675811767578125"
"2201600","22.770620346069336","22.770620346069336","22.770620346069336","22.71221160888672","22.71221160888672","22.71221160888672","23.503999710083008","23.503999710083008","23.503999710083008","23.382484436035156","23.382484436035156","23.382484436035156","21.419097900390625","21.419097900390625","21.419097900390625","23.27568244934082","23.27568244934082","23.27568244934082"
"2214400","22.527746200561523","22.527746200561523","22.527746200561523","21.980545043945312","21.980545043945312","21.980545043945312","22.936769485473633","22.936769485473633","22.936769485473633","23.800373077392578","23.800373077392578","23.800373077392578","23.137563705444336","23.137563705444336","23.137563705444336","23.922889709472656","23.922889709472656","23.922889709472656"
"2227200","23.17840003967285","23.17840003967285","23.17840003967285","21.8345947265625","21.8345947265625","21.8345947265625","22.225711822509766","22.225711822509766","22.225711822509766","24.142908096313477","24.142908096313477","24.142908096313477","23.611019134521484","23.611019134521484","23.611019134521484","23.15279769897461","23.15279769897461","23.15279769897461"
"2240000","22.955415725708008","22.955415725708008","22.955415725708008","21.791471481323242","21.791471481323242","21.791471481323242","23.37318992614746","23.37318992614746","23.37318992614746","23.62490463256836","23.62490463256836","23.62490463256836","22.465314865112305","22.465314865112305","22.465314865112305","23.09530258178711","23.09530258178711","23.09530258178711"
"2252800","23.555889129638672","23.555889129638672","23.555889129638672","21.04967498779297","21.04967498779297","21.04967498779297","22.41892433166504","22.41892433166504","22.41892433166504","24.059223175048828","24.059223175048828","24.059223175048828","22.63846206665039","22.63846206665039","22.63846206665039","22.729162216186523","22.729162216186523","22.729162216186523"
"2265600","22.499221801757812","22.499221801757812","22.499221801757812","22.780986785888672","22.780986785888672","22.780986785888672","23.51019859313965","23.51019859313965","23.51019859313965","23.75969123840332","23.75969123840332","23.75969123840332","22.72835350036621","22.72835350036621","22.72835350036621","22.33823585510254","22.33823585510254","22.33823585510254"
"2278400","23.634424209594727","23.634424209594727","23.634424209594727","22.732437133789062","22.732437133789062","22.732437133789062","23.043004989624023","23.043004989624023","23.043004989624023","23.494915008544922","23.494915008544922","23.494915008544922","23.1484432220459","23.1484432220459","23.1484432220459","23.549068450927734","23.549068450927734","23.549068450927734"
"2291200","22.196189880371094","22.196189880371094","22.196189880371094","23.270261764526367","23.270261764526367","23.270261764526367","22.661609649658203","22.661609649658203","22.661609649658203","23.527904510498047","23.527904510498047","23.527904510498047","23.331483840942383","23.331483840942383","23.331483840942383","22.25875473022461","22.25875473022461","22.25875473022461"
"2304000","23.90677261352539","23.90677261352539","23.90677261352539","22.960683822631836","22.960683822631836","22.960683822631836","20.61970329284668","20.61970329284668","20.61970329284668","23.0523738861084","23.0523738861084","23.0523738861084","23.566312789916992","23.566312789916992","23.566312789916992","22.75159454345703","22.75159454345703","22.75159454345703"
"2316800","24.149845123291016","24.149845123291016","24.149845123291016","22.310218811035156","22.310218811035156","22.310218811035156","21.656919479370117","21.656919479370117","21.656919479370117","22.704435348510742","22.704435348510742","22.704435348510742","23.312061309814453","23.312061309814453","23.312061309814453","21.911800384521484","21.911800384521484","21.911800384521484"
"2329600","23.35222053527832","23.35222053527832","23.35222053527832","23.07624053955078","23.07624053955078","23.07624053955078","21.559202194213867","21.559202194213867","21.559202194213867","23.750043869018555","23.750043869018555","23.750043869018555","23.733854293823242","23.733854293823242","23.733854293823242","22.1572265625","22.1572265625","22.1572265625"
"2342400","23.756423950195312","23.756423950195312","23.756423950195312","22.53360939025879","22.53360939025879","22.53360939025879","21.55762481689453","21.55762481689453","21.55762481689453","23.178773880004883","23.178773880004883","23.178773880004883","23.597244262695312","23.597244262695312","23.597244262695312","22.364166259765625","22.364166259765625","22.364166259765625"
"2355200","23.654211044311523","23.654211044311523","23.654211044311523","23.93520164489746","23.93520164489746","23.93520164489746","22.437026977539062","22.437026977539062","22.437026977539062","22.909040451049805","22.909040451049805","22.909040451049805","23.35660171508789","23.35660171508789","23.35660171508789","23.324750900268555","23.324750900268555","23.324750900268555"
"2368000","23.583505630493164","23.583505630493164","23.583505630493164","23.46658706665039","23.46658706665039","23.46658706665039","23.59070587158203","23.59070587158203","23.59070587158203","22.19641876220703","22.19641876220703","22.19641876220703","23.816879272460938","23.816879272460938","23.816879272460938","23.20867156982422","23.20867156982422","23.20867156982422"
"2380800","23.635875701904297","23.635875701904297","23.635875701904297","23.010393142700195","23.010393142700195","23.010393142700195","22.914316177368164","22.914316177368164","22.914316177368164","22.705751419067383","22.705751419067383","22.705751419067383","23.391761779785156","23.391761779785156","23.391761779785156","22.69854736328125","22.69854736328125","22.69854736328125"
"2393600","20.827411651611328","20.827411651611328","20.827411651611328","23.58407974243164","23.58407974243164","23.58407974243164","22.78895378112793","22.78895378112793","22.78895378112793","23.575937271118164","23.575937271118164","23.575937271118164","22.72750473022461","22.72750473022461","22.72750473022461","23.359861373901367","23.359861373901367","23.359861373901367"
"2406400","22.461666107177734","22.461666107177734","22.461666107177734","23.473527908325195","23.473527908325195","23.473527908325195","23.348114013671875","23.348114013671875","23.348114013671875","23.23770523071289","23.23770523071289","23.23770523071289","22.4345703125","22.4345703125","22.4345703125","23.71256446838379","23.71256446838379","23.71256446838379"
"2419200","22.154891967773438","22.154891967773438","22.154891967773438","22.611833572387695","22.611833572387695","22.611833572387695","22.224050521850586","22.224050521850586","22.224050521850586","23.719968795776367","23.719968795776367","23.719968795776367","21.855867385864258","21.855867385864258","21.855867385864258","23.230743408203125","23.230743408203125","23.230743408203125"
"2432000","24.32779884338379","24.32779884338379","24.32779884338379","21.87466049194336","21.87466049194336","21.87466049194336","22.40664291381836","22.40664291381836","22.40664291381836","23.81869125366211","23.81869125366211","23.81869125366211","23.453128814697266","23.453128814697266","23.453128814697266","22.5639591217041","22.5639591217041","22.5639591217041"
"2444800","23.081592559814453","23.081592559814453","23.081592559814453","23.489089965820312","23.489089965820312","23.489089965820312","21.526294708251953","21.526294708251953","21.526294708251953","23.56654167175293","23.56654167175293","23.56654167175293","23.076187133789062","23.076187133789062","23.076187133789062","22.634244918823242","22.634244918823242","22.634244918823242"
"2457600","22.718358993530273","22.718358993530273","22.718358993530273","21.710405349731445","21.710405349731445","21.710405349731445","22.466751098632812","22.466751098632812","22.466751098632812","21.751693725585938","21.751693725585938","21.751693725585938","23.70606231689453","23.70606231689453","23.70606231689453","23.122350692749023","23.122350692749023","23.122350692749023"
"2470400","23.157258987426758","23.157258987426758","23.157258987426758","21.737686157226562","21.737686157226562","21.737686157226562","23.455411911010742","23.455411911010742","23.455411911010742","23.59832000732422","23.59832000732422","23.59832000732422","22.136341094970703","22.136341094970703","22.136341094970703","22.476299285888672","22.476299285888672","22.476299285888672"
"2483200","23.272418975830078","23.272418975830078","23.272418975830078","22.08031463623047","22.08031463623047","22.08031463623047","22.793760299682617","22.793760299682617","22.793760299682617","22.60833168029785","22.60833168029785","22.60833168029785","22.970823287963867","22.970823287963867","22.970823287963867","23.156173706054688","23.156173706054688","23.156173706054688"
"2496000","22.361711502075195","22.361711502075195","22.361711502075195","21.985326766967773","21.985326766967773","21.985326766967773","23.814472198486328","23.814472198486328","23.814472198486328","23.354928970336914","23.354928970336914","23.354928970336914","23.308177947998047","23.308177947998047","23.308177947998047","22.432188034057617","22.432188034057617","22.432188034057617"
"2508800","20.799072265625","20.799072265625","20.799072265625","22.049043655395508","22.049043655395508","22.049043655395508","23.96512222290039","23.96512222290039","23.96512222290039","24.336429595947266","24.336429595947266","24.336429595947266","23.34375","23.34375","23.34375","21.828304290771484","21.828304290771484","21.828304290771484"
"2521600","19.58940887451172","19.58940887451172","19.58940887451172","20.88639259338379","20.88639259338379","20.88639259338379","23.651968002319336","23.651968002319336","23.651968002319336","23.770076751708984","23.770076751708984","23.770076751708984","23.609840393066406","23.609840393066406","23.609840393066406","22.01119041442871","22.01119041442871","22.01119041442871"
"2534400","18.56825828552246","18.56825828552246","18.56825828552246","23.086454391479492","23.086454391479492","23.086454391479492","22.86598014831543","22.86598014831543","22.86598014831543","23.773822784423828","23.773822784423828","23.773822784423828","23.873695373535156","23.873695373535156","23.873695373535156","22.694969177246094","22.694969177246094","22.694969177246094"
"2547200","20.194679260253906","20.194679260253906","20.194679260253906","23.876346588134766","23.876346588134766","23.876346588134766","23.30803108215332","23.30803108215332","23.30803108215332","23.607582092285156","23.607582092285156","23.607582092285156","23.57659912109375","23.57659912109375","23.57659912109375","22.19744873046875","22.19744873046875","22.19744873046875"
"2560000","21.19243621826172","21.19243621826172","21.19243621826172","21.583881378173828","21.583881378173828","21.583881378173828","22.117080688476562","22.117080688476562","22.117080688476562","24.204023361206055","24.204023361206055","24.204023361206055","23.71977996826172","23.71977996826172","23.71977996826172","22.93129539489746","22.93129539489746","22.93129539489746"
"2572800","22.11212158203125","22.11212158203125","22.11212158203125","23.59053611755371","23.59053611755371","23.59053611755371","21.040184020996094","21.040184020996094","21.040184020996094","23.4251708984375","23.4251708984375","23.4251708984375","23.713809967041016","23.713809967041016","23.713809967041016","23.028837203979492","23.028837203979492","23.028837203979492"
"2585600","21.930702209472656","21.930702209472656","21.930702209472656","23.52238655090332","23.52238655090332","23.52238655090332","19.549169540405273","19.549169540405273","19.549169540405273","23.181297302246094","23.181297302246094","23.181297302246094","23.598474502563477","23.598474502563477","23.598474502563477","21.799100875854492","21.799100875854492","21.799100875854492"
"2598400","21.95937728881836","21.95937728881836","21.95937728881836","21.86430549621582","21.86430549621582","21.86430549621582","20.340126037597656","20.340126037597656","20.340126037597656","22.68681526184082","22.68681526184082","22.68681526184082","23.215803146362305","23.215803146362305","23.215803146362305","21.415037155151367","21.415037155151367","21.415037155151367"
"2611200","22.49151039123535","22.49151039123535","22.49151039123535","23.182554244995117","23.182554244995117","23.182554244995117","21.48243522644043","21.48243522644043","21.48243522644043","23.389219284057617","23.389219284057617","23.389219284057617","22.989765167236328","22.989765167236328","22.989765167236328","23.000019073486328","23.000019073486328","23.000019073486328"
"2624000","21.6566104888916","21.6566104888916","21.6566104888916","23.6352481842041","23.6352481842041","23.6352481842041","22.138967514038086","22.138967514038086","22.138967514038086","23.16423797607422","23.16423797607422","23.16423797607422","23.339284896850586","23.339284896850586","23.339284896850586","23.02083969116211","23.02083969116211","23.02083969116211"
"2636800","21.26081085205078","21.26081085205078","21.26081085205078","22.851945877075195","22.851945877075195","22.851945877075195","21.72941017150879","21.72941017150879","21.72941017150879","23.063722610473633","23.063722610473633","23.063722610473633","22.632328033447266","22.632328033447266","22.632328033447266","23.01462173461914","23.01462173461914","23.01462173461914"
"2649600","20.852872848510742","20.852872848510742","20.852872848510742","23.452957153320312","23.452957153320312","23.452957153320312","22.933582305908203","22.933582305908203","22.933582305908203","23.678499221801758","23.678499221801758","23.678499221801758","22.61188316345215","22.61188316345215","22.61188316345215","22.55059242248535","22.55059242248535","22.55059242248535"
"2662400","22.216453552246094","22.216453552246094","22.216453552246094","23.248119354248047","23.248119354248047","23.248119354248047","23.28358268737793","23.28358268737793","23.28358268737793","23.874116897583008","23.874116897583008","23.874116897583008","22.401927947998047","22.401927947998047","22.401927947998047","23.28595542907715","23.28595542907715","23.28595542907715"
"2675200","22.494304656982422","22.494304656982422","22.494304656982422","22.549942016601562","22.549942016601562","22.549942016601562","22.790626525878906","22.790626525878906","22.790626525878906","23.36009407043457","23.36009407043457","23.36009407043457","21.511613845825195","21.511613845825195","21.511613845825195","22.74587631225586","22.74587631225586","22.74587631225586"
"2688000","23.358352661132812","23.358352661132812","23.358352661132812","21.97223663330078","21.97223663330078","21.97223663330078","23.250167846679688","23.250167846679688","23.250167846679688","23.517127990722656","23.517127990722656","23.517127990722656","22.89544105529785","22.89544105529785","22.89544105529785","22.99609375","22.99609375","22.99609375"
"2700800","21.805282592773438","21.805282592773438","21.805282592773438","21.944469451904297","21.944469451904297","21.944469451904297","23.213083267211914","23.213083267211914","23.213083267211914","23.38475799560547","23.38475799560547","23.38475799560547","23.24701499938965","23.24701499938965","23.24701499938965","22.329679489135742","22.329679489135742","22.329679489135742"
"2713600","22.52504539489746","22.52504539489746","22.52504539489746","23.48792839050293","23.48792839050293","23.48792839050293","23.446369171142578","23.446369171142578","23.446369171142578","24.066410064697266","24.066410064697266","24.066410064697266","21.820547103881836","21.820547103881836","21.820547103881836","22.912643432617188","22.912643432617188","22.912643432617188"
"2726400","23.24337387084961","23.24337387084961","23.24337387084961","22.105609893798828","22.105609893798828","22.105609893798828","23.092411041259766","23.092411041259766","23.092411041259766","23.596500396728516","23.596500396728516","23.596500396728516","21.615386962890625","21.615386962890625","21.615386962890625","22.393739700317383","22.393739700317383","22.393739700317383"
"2739200","24.327280044555664","24.327280044555664","24.327280044555664","23.99433135986328","23.99433135986328","23.99433135986328","23.06976890563965","23.06976890563965","23.06976890563965","23.66106414794922","23.66106414794922","23.66106414794922","22.034311294555664","22.034311294555664","22.034311294555664","22.459211349487305","22.459211349487305","22.459211349487305"
"2752000","23.292617797851562","23.292617797851562","23.292617797851562","24.240156173706055","24.240156173706055","24.240156173706055","23.665019989013672","23.665019989013672","23.665019989013672","23.644325256347656","23.644325256347656","23.644325256347656","23.23532485961914","23.23532485961914","23.23532485961914","22.712255477905273","22.712255477905273","22.712255477905273"
"2764800","23.67780876159668","23.67780876159668","23.67780876159668","21.316314697265625","21.316314697265625","21.316314697265625","23.476226806640625","23.476226806640625","23.476226806640625","23.020483016967773","23.020483016967773","23.020483016967773","22.51820182800293","22.51820182800293","22.51820182800293","23.438392639160156","23.438392639160156","23.438392639160156"
"2777600","23.192779541015625","23.192779541015625","23.192779541015625","22.320438385009766","22.320438385009766","22.320438385009766","22.71088409423828","22.71088409423828","22.71088409423828","20.58443260192871","20.58443260192871","20.58443260192871","23.63297462463379","23.63297462463379","23.63297462463379","23.903671264648438","23.903671264648438","23.903671264648438"
"2790400","22.325864791870117","22.325864791870117","22.325864791870117","22.404327392578125","22.404327392578125","22.404327392578125","23.29486846923828","23.29486846923828","23.29486846923828","22.66274642944336","22.66274642944336","22.66274642944336","23.317115783691406","23.317115783691406","23.317115783691406","23.491682052612305","23.491682052612305","23.491682052612305"
"2803200","23.051342010498047","23.051342010498047","23.051342010498047","24.197784423828125","24.197784423828125","24.197784423828125","23.2840576171875","23.2840576171875","23.2840576171875","20.901395797729492","20.901395797729492","20.901395797729492","22.918956756591797","22.918956756591797","22.918956756591797","23.893287658691406","23.893287658691406","23.893287658691406"
"2816000","22.17898941040039","22.17898941040039","22.17898941040039","22.615415573120117","22.615415573120117","22.615415573120117","21.117734909057617","21.117734909057617","21.117734909057617","23.431955337524414","23.431955337524414","23.431955337524414","22.44768524169922","22.44768524169922","22.44768524169922","23.950557708740234","23.950557708740234","23.950557708740234"
"2828800","22.04153060913086","22.04153060913086","22.04153060913086","23.531631469726562","23.531631469726562","23.531631469726562","22.327190399169922","22.327190399169922","22.327190399169922","22.742660522460938","22.742660522460938","22.742660522460938","23.190332412719727","23.190332412719727","23.190332412719727","23.129140853881836","23.129140853881836","23.129140853881836"
"2841600","22.602581024169922","22.602581024169922","22.602581024169922","23.73516082763672","23.73516082763672","23.73516082763672","22.850788116455078","22.850788116455078","22.850788116455078","23.33373260498047","23.33373260498047","23.33373260498047","23.15930938720703","23.15930938720703","23.15930938720703","23.133825302124023","23.133825302124023","23.133825302124023"
"2854400","23.457761764526367","23.457761764526367","23.457761764526367","23.67180633544922","23.67180633544922","23.67180633544922","21.871891021728516","21.871891021728516","21.871891021728516","22.526296615600586","22.526296615600586","22.526296615600586","24.01694679260254","24.01694679260254","24.01694679260254","23.552255630493164","23.552255630493164","23.552255630493164"
"2867200","22.887868881225586","22.887868881225586","22.887868881225586","22.800617218017578","22.800617218017578","22.800617218017578","23.929813385009766","23.929813385009766","23.929813385009766","23.609296798706055","23.609296798706055","23.609296798706055","23.657915115356445","23.657915115356445","23.657915115356445","23.993064880371094","23.993064880371094","23.993064880371094"
"2880000","24.123397827148438","24.123397827148438","24.123397827148438","22.482343673706055","22.482343673706055","22.482343673706055","22.360919952392578","22.360919952392578","22.360919952392578","24.05294418334961","24.05294418334961","24.05294418334961","23.944334030151367","23.944334030151367","23.944334030151367","23.815555572509766","23.815555572509766","23.815555572509766"
"2892800","22.671850204467773","22.671850204467773","22.671850204467773","23.051843643188477","23.051843643188477","23.051843643188477","23.356704711914062","23.356704711914062","23.356704711914062","23.51458740234375","23.51458740234375","23.51458740234375","23.497549057006836","23.497549057006836","23.497549057006836","23.163537979125977","23.163537979125977","23.163537979125977"
"2905600","22.208572387695312","22.208572387695312","22.208572387695312","21.60322380065918","21.60322380065918","21.60322380065918","22.98587417602539","22.98587417602539","22.98587417602539","21.720317840576172","21.720317840576172","21.720317840576172","22.635595321655273","22.635595321655273","22.635595321655273","23.525684356689453","23.525684356689453","23.525684356689453"
"2918400","23.66908073425293","23.66908073425293","23.66908073425293","23.58924674987793","23.58924674987793","23.58924674987793","19.944740295410156","19.944740295410156","19.944740295410156","23.52231788635254","23.52231788635254","23.52231788635254","22.416851043701172","22.416851043701172","22.416851043701172","23.393245697021484","23.393245697021484","23.393245697021484"
"2931200","23.819801330566406","23.819801330566406","23.819801330566406","23.88129234313965","23.88129234313965","23.88129234313965","22.32634735107422","22.32634735107422","22.32634735107422","24.484455108642578","24.484455108642578","24.484455108642578","22.663240432739258","22.663240432739258","22.663240432739258","23.436534881591797","23.436534881591797","23.436534881591797"
"2944000","23.990833282470703","23.990833282470703","23.990833282470703","22.278539657592773","22.278539657592773","22.278539657592773","22.497102737426758","22.497102737426758","22.497102737426758","23.53557014465332","23.53557014465332","23.53557014465332","22.439908981323242","22.439908981323242","22.439908981323242","23.07733917236328","23.07733917236328","23.07733917236328"
"2956800","24.184574127197266","24.184574127197266","24.184574127197266","23.184452056884766","23.184452056884766","23.184452056884766","22.288715362548828","22.288715362548828","22.288715362548828","23.659423828125","23.659423828125","23.659423828125","22.288545608520508","22.288545608520508","22.288545608520508","23.13364028930664","23.13364028930664","23.13364028930664"
"2969600","23.344724655151367","23.344724655151367","23.344724655151367","23.86626625061035","23.86626625061035","23.86626625061035","21.352603912353516","21.352603912353516","21.352603912353516","22.92189598083496","22.92189598083496","22.92189598083496","24.334272384643555","24.334272384643555","24.334272384643555","23.764745712280273","23.764745712280273","23.764745712280273"
"2982400","24.128904342651367","24.128904342651367","24.128904342651367","23.13269805908203","23.13269805908203","23.13269805908203","21.822839736938477","21.822839736938477","21.822839736938477","22.73024559020996","22.73024559020996","22.73024559020996","23.21434783935547","23.21434783935547","23.21434783935547","23.039127349853516","23.039127349853516","23.039127349853516"
"2995200","23.228330612182617","23.228330612182617","23.228330612182617","23.558246612548828","23.558246612548828","23.558246612548828","21.494403839111328","21.494403839111328","21.494403839111328","22.48235511779785","22.48235511779785","22.48235511779785","23.50257110595703","23.50257110595703","23.50257110595703","23.082679748535156","23.082679748535156","23.082679748535156"
"3008000","23.947561264038086","23.947561264038086","23.947561264038086","22.74980926513672","22.74980926513672","22.74980926513672","21.373525619506836","21.373525619506836","21.373525619506836","23.32676887512207","23.32676887512207","23.32676887512207","23.47002601623535","23.47002601623535","23.47002601623535","23.776744842529297","23.776744842529297","23.776744842529297"
"3020800","21.805492401123047","21.805492401123047","21.805492401123047","23.569286346435547","23.569286346435547","23.569286346435547","19.983842849731445","19.983842849731445","19.983842849731445","24.072725296020508","24.072725296020508","24.072725296020508","22.932388305664062","22.932388305664062","22.932388305664062","23.721792221069336","23.721792221069336","23.721792221069336"
"3033600","24.47041893005371","24.47041893005371","24.47041893005371","23.026121139526367","23.026121139526367","23.026121139526367","20.5662841796875","20.5662841796875","20.5662841796875","23.027637481689453","23.027637481689453","23.027637481689453","22.821063995361328","22.821063995361328","22.821063995361328","23.621183395385742","23.621183395385742","23.621183395385742"
"3046400","22.957422256469727","22.957422256469727","22.957422256469727","23.455814361572266","23.455814361572266","23.455814361572266","18.981494903564453","18.981494903564453","18.981494903564453","23.143062591552734","23.143062591552734","23.143062591552734","22.722148895263672","22.722148895263672","22.722148895263672","23.359922409057617","23.359922409057617","23.359922409057617"
"3059200","23.269804000854492","23.269804000854492","23.269804000854492","19.696735382080078","19.696735382080078","19.696735382080078","20.9280948638916","20.9280948638916","20.9280948638916","24.376514434814453","24.376514434814453","24.376514434814453","22.67218017578125","22.67218017578125","22.67218017578125","23.413286209106445","23.413286209106445","23.413286209106445"
"3072000","23.283432006835938","23.283432006835938","23.283432006835938","21.69472312927246","21.69472312927246","21.69472312927246","18.915475845336914","18.915475845336914","18.915475845336914","23.42171287536621","23.42171287536621","23.42171287536621","22.148223876953125","22.148223876953125","22.148223876953125","22.960596084594727","22.960596084594727","22.960596084594727"
"3084800","23.52587890625","23.52587890625","23.52587890625","21.4255428314209","21.4255428314209","21.4255428314209","20.911617279052734","20.911617279052734","20.911617279052734","22.513532638549805","22.513532638549805","22.513532638549805","23.349872589111328","23.349872589111328","23.349872589111328","23.651119232177734","23.651119232177734","23.651119232177734"
"3097600","24.849334716796875","24.849334716796875","24.849334716796875","23.049345016479492","23.049345016479492","23.049345016479492","22.01407241821289","22.01407241821289","22.01407241821289","22.16253089904785","22.16253089904785","22.16253089904785","22.30514907836914","22.30514907836914","22.30514907836914","23.071622848510742","23.071622848510742","23.071622848510742"
"3110400","23.299631118774414","23.299631118774414","23.299631118774414","21.588701248168945","21.588701248168945","21.588701248168945","21.966567993164062","21.966567993164062","21.966567993164062","23.700986862182617","23.700986862182617","23.700986862182617","22.168277740478516","22.168277740478516","22.168277740478516","23.332399368286133","23.332399368286133","23.332399368286133"
"3123200","22.97780418395996","22.97780418395996","22.97780418395996","22.723953247070312","22.723953247070312","22.723953247070312","22.688276290893555","22.688276290893555","22.688276290893555","24.23237419128418","24.23237419128418","24.23237419128418","22.60380744934082","22.60380744934082","22.60380744934082","22.261079788208008","22.261079788208008","22.261079788208008"
"3136000","22.31502342224121","22.31502342224121","22.31502342224121","23.08647918701172","23.08647918701172","23.08647918701172","23.67789649963379","23.67789649963379","23.67789649963379","23.05744743347168","23.05744743347168","23.05744743347168","23.597049713134766","23.597049713134766","23.597049713134766","23.092323303222656","23.092323303222656","23.092323303222656"
"3148800","21.764814376831055","21.764814376831055","21.764814376831055","23.706867218017578","23.706867218017578","23.706867218017578","23.69148826599121","23.69148826599121","23.69148826599121","25.061429977416992","25.061429977416992","25.061429977416992","23.284997940063477","23.284997940063477","23.284997940063477","22.17286491394043","22.17286491394043","22.17286491394043"
"3161600","23.846084594726562","23.846084594726562","23.846084594726562","22.999496459960938","22.999496459960938","22.999496459960938","23.792226791381836","23.792226791381836","23.792226791381836","23.420347213745117","23.420347213745117","23.420347213745117","23.40692901611328","23.40692901611328","23.40692901611328","23.04474449157715","23.04474449157715","23.04474449157715"
"3174400","21.772119522094727","21.772119522094727","21.772119522094727","21.68496322631836","21.68496322631836","21.68496322631836","21.967103958129883","21.967103958129883","21.967103958129883","22.41759490966797","22.41759490966797","22.41759490966797","23.05495834350586","23.05495834350586","23.05495834350586","23.362369537353516","23.362369537353516","23.362369537353516"
"3187200","21.487010955810547","21.487010955810547","21.487010955810547","21.62312889099121","21.62312889099121","21.62312889099121","21.068017959594727","21.068017959594727","21.068017959594727","23.302749633789062","23.302749633789062","23.302749633789062","23.029138565063477","23.029138565063477","23.029138565063477","23.632036209106445","23.632036209106445","23.632036209106445"
"3200000","24.198760986328125","24.198760986328125","24.198760986328125","22.852664947509766","22.852664947509766","22.852664947509766","23.249420166015625","23.249420166015625","23.249420166015625","22.884347915649414","22.884347915649414","22.884347915649414","22.510927200317383","22.510927200317383","22.510927200317383","23.31991958618164","23.31991958618164","23.31991958618164"
